PurchaseOrder,Poln,ItemNumber,DueDate,OrderQty,Status,POOrdCost,ReceiptQty,Supplier,OrderDate,Curr,OpenQty,POOrdAmt
15101712,1,D0LET003C,2015-10-27,90.0,c,16.59444,90.0,S14000,2015-10-27,USD,0.0,1493.4995999999999
15101713,1,D0LAD006C,2015-10-27,100000.0,c,0.321,100000.0,S03000,2015-10-27,USD,0.0,32100.0
15111774,1,D0LAD006C,2015-11-20,170000.0,c,0.321,170000.0,S03000,2015-11-20,USD,0.0,54570.0
15111780,1,D0AASETTER,2015-11-20,70000.0,c,0.0533,70000.0,S13000,2015-11-20,USD,0.0,3731.0
16011919,1,YY25XX9458V,2016-01-19,39.0,,469.23076,0.0,S16000,2016-01-19,USD,39.0,18299.999639999998
16011921,1,RS38X503V,2016-01-19,23.0,c,0.697,23.0,S06000,2016-01-19,USD,0.0,16.031
16011922,1,RG26M1301V,2016-01-19,316000.0,c,0.0214,316000.0,S04000,2016-01-19,USD,0.0,6762.4
16011922,2,RG26M1231V,2016-01-19,24000.0,c,0.0252,24000.0,S04000,2016-01-19,USD,0.0,604.8
16011922,3,RG26M133V-01,2016-01-19,10000.0,c,0.0145,10000.0,S04000,2016-01-19,USD,0.0,145.0
16011922,4,RG26M203V-01,2016-01-19,50000.0,c,0.0134,50000.0,S04000,2016-01-19,USD,0.0,670.0
16011924,1,RS34M6001V-1,2016-01-19,170000.0,c,0.0268,170000.0,S04000,2016-01-19,USD,0.0,4556.0
16011924,2,RS34M20V-01,2016-01-19,26000.0,c,0.036,26000.0,S04000,2016-01-19,USD,0.0,935.9999999999999
16011924,3,RS34M4001V-1,2016-01-19,18000.0,c,0.0273,18000.0,S04000,2016-01-19,USD,0.0,491.40000000000003
16011924,4,RS34M4005V-1,2016-01-19,4000.0,c,0.0402,4000.0,S04000,2016-01-19,USD,0.0,160.8
16011924,5,RS34M5001V-1,2016-01-19,62000.0,c,0.027,62000.0,S04000,2016-01-19,USD,0.0,1674.0
16011924,6,RS34M5005V-1,2016-01-19,11000.0,c,0.0382,11000.0,S04000,2016-01-19,USD,0.0,420.2
16011924,7,RS34M6005V-1,2016-01-19,30000.0,c,0.0368,30000.0,S04000,2016-01-19,USD,0.0,1104.0
16011924,8,RS34M7001V-1,2016-01-19,26000.0,c,0.0274,26000.0,S04000,2016-01-19,USD,0.0,712.4
16011924,9,RS34M7005V-1,2016-01-19,5000.0,c,0.0465,5000.0,S04000,2016-01-19,USD,0.0,232.5
16011924,10,RS34M8001V-1,2016-01-19,10000.0,c,0.029,10000.0,S04000,2016-01-19,USD,0.0,290.0
16011924,11,RS34M8005V-1,2016-01-19,2000.0,c,0.0551,2000.0,S04000,2016-01-19,USD,0.0,110.2
16011927,1,D0LAD006C,2016-01-22,120000.0,c,0.321,120000.0,S03000,2016-01-22,USD,0.0,38520.0
16011930,1,D0METCLO,2016-01-22,600.0,c,2.37,600.0,S11000,2016-01-22,USD,0.0,1422.0
16011932,1,D0ARALPHAPH2,2016-01-22,30000.0,c,0.13405,30000.0,S13000,2016-01-22,USD,0.0,4021.5
16011934,1,RF00X122V,2016-01-22,4419900.0,c,1.561,4419900.0,S19000,2016-01-22,JPY,0.0,6899463.899999999
16021950,1,RS05X501AIV,2016-02-01,57600.0,c,1.013,57600.0,S17000,2016-02-01,USD,0.0,58348.799999999996
16021950,2,RS05X502AIV,2016-02-01,48000.0,c,1.013,48000.0,S17000,2016-02-01,USD,0.0,48623.99999999999
16021965,1,RS36X500V,2016-02-18,1200.0,c,0.3125,1200.0,S05000,2016-02-18,USD,0.0,375.0
16021966,1,RS38X503V,2016-02-18,700.0,c,0.697,700.0,S06000,2016-02-18,USD,0.0,487.9
16021967,1,RG26M1231V,2016-02-18,24000.0,c,0.0252,24000.0,S04000,2016-02-18,USD,0.0,604.8
16021967,2,RG26M1301V,2016-02-18,340000.0,c,0.0214,340000.0,S04000,2016-02-18,USD,0.0,7276.0
16021967,3,RG26M203V-01,2016-02-18,60000.0,c,0.0134,60000.0,S04000,2016-02-18,USD,0.0,804.0
16021968,1,RG26X004V,2016-02-18,14000.0,c,0.051,14000.0,S07000,2016-02-18,USD,0.0,714.0
16021969,1,RS34M20V-01,2016-02-18,28000.0,c,0.036,28000.0,S04000,2016-02-18,USD,0.0,1007.9999999999999
16021969,2,RS34M4001V-1,2016-02-18,20000.0,c,0.0273,20000.0,S04000,2016-02-18,USD,0.0,546.0
16021969,3,RS34M4005V-1,2016-02-18,4000.0,c,0.0402,4000.0,S04000,2016-02-18,USD,0.0,160.8
16021969,4,RS34M5001V-1,2016-02-18,82000.0,c,0.027,82000.0,S04000,2016-02-18,USD,0.0,2214.0
16021969,5,RS34M5005V-1,2016-02-18,20000.0,c,0.0382,20000.0,S04000,2016-02-18,USD,0.0,764.0
16021969,6,RS34M6001V-1,2016-02-18,182000.0,c,0.0268,182000.0,S04000,2016-02-18,USD,0.0,4877.6
16021969,7,RS34M6005V-1,2016-02-18,40000.0,c,0.0368,40000.0,S04000,2016-02-18,USD,0.0,1472.0
16021969,8,RS34M7001V-1,2016-02-18,22000.0,c,0.0274,22000.0,S04000,2016-02-18,USD,0.0,602.8000000000001
16021969,9,RS34M7005V-1,2016-02-18,3000.0,c,0.0465,3000.0,S04000,2016-02-18,USD,0.0,139.5
16021969,10,RS34M8001V-1,2016-02-18,10000.0,c,0.029,10000.0,S04000,2016-02-18,USD,0.0,290.0
16021969,11,RS34M8005V-1,2016-02-18,2000.0,c,0.0551,2000.0,S04000,2016-02-18,USD,0.0,110.2
16021970,1,D0LAD006C,2016-02-19,60000.0,c,0.321,60000.0,S03000,2016-02-19,USD,0.0,19260.0
16021971,1,D0LAC001C,2016-02-19,196000.0,c,0.00715,196000.0,S14000,2016-02-19,USD,0.0,1401.4
16021971,2,D0LTH001H,2016-02-19,255.0,c,11.41333,255.0,S14000,2016-02-19,USD,0.0,2910.39915
16021971,3,D0MEK001J,2016-02-19,17400.0,c,0.00688,17400.0,S14000,2016-02-19,USD,0.0,119.712
16021971,4,D02PROPAL,2016-02-19,112.0,c,8.62142,112.0,S14000,2016-02-19,USD,0.0,965.5990400000001
16021971,5,D0HEXAN,2016-02-19,12.0,c,16.65,12.0,S14000,2016-02-19,USD,0.0,199.79999999999998
16021971,6,D0LTH002H,2016-02-19,15.0,c,11.56666,15.0,S14000,2016-02-19,USD,0.0,173.4999
16021972,1,D0LTH002H,2016-02-19,15.0,c,22.26,15.0,S14000,2016-02-19,USD,0.0,333.90000000000003
16021973,1,D0ARALPHA,2016-02-19,5000.0,c,0.123,5000.0,S13000,2016-02-19,USD,0.0,615.0
16021973,2,D0DF7550,2016-02-19,20.0,c,19.91,20.0,S13000,2016-02-19,USD,0.0,398.2
16021973,3,D0DF0550,2016-02-19,39.0,c,31.85538,39.0,S13000,2016-02-19,USD,0.0,1242.35982
16021974,1,RF00X122V,2016-02-19,2191300.0,c,1.49,2191300.0,S19000,2016-02-19,JPY,0.0,3265037.0
16022185,1,RS34M20V-01,2016-06-15,50000.0,c,0.036,50000.0,S04000,2016-06-15,USD,0.0,1799.9999999999998
16022185,2,RS34M4001V-1,2016-06-15,26000.0,c,0.0273,26000.0,S04000,2016-06-15,USD,0.0,709.8000000000001
16022185,3,RS34M4005V-1,2016-06-15,4000.0,c,0.0402,4000.0,S04000,2016-06-15,USD,0.0,160.8
16022185,4,RS34M5001V-1,2016-06-15,150000.0,c,0.027,150000.0,S04000,2016-06-15,USD,0.0,4050.0
16022185,5,RS34M5005V-1,2016-06-15,30000.0,c,0.0382,30000.0,S04000,2016-06-15,USD,0.0,1146.0
16022185,6,RS34M6001V-1,2016-06-15,320000.0,c,0.0268,320000.0,S04000,2016-06-15,USD,0.0,8576.0
16022185,7,RS34M6005V-1,2016-06-15,60000.0,c,0.0368,60000.0,S04000,2016-06-15,USD,0.0,2208.0
16022185,8,RS34M7001V-1,2016-06-15,30000.0,c,0.0274,30000.0,S04000,2016-06-15,USD,0.0,822.0
16022185,9,RS34M7005V-1,2016-06-15,5000.0,c,0.0465,5000.0,S04000,2016-06-15,USD,0.0,232.5
16022185,10,RS34M8001V-1,2016-06-15,16000.0,c,0.029,16000.0,S04000,2016-06-15,USD,0.0,464.0
16022185,11,RS34M8005V-1,2016-06-15,2000.0,c,0.0551,2000.0,S04000,2016-06-15,USD,0.0,110.2
16032011,1,RS05X501AIV,2016-03-30,48000.0,c,1.013,48000.0,S17000,2016-03-30,USD,0.0,48623.99999999999
16032011,2,RS05X502AIV,2016-03-30,38400.0,c,1.013,38400.0,S17000,2016-03-30,USD,0.0,38899.2
16032011,3,RS05X504AIV,2016-03-30,3261.0,c,1.31,3261.0,S17000,2016-03-30,USD,0.0,4271.91
16032026,1,D0MDX4,2016-03-15,1560.0,c,0.4865,1560.0,S12000,2016-03-15,USD,0.0,758.9399999999999
16032026,2,D0LSI007J,2016-03-15,36.0,c,56.6,36.0,S12000,2016-03-15,USD,0.0,2037.6000000000001
16032027,1,D0LAC001C,2016-03-17,182000.0,c,0.00733,182000.0,S14000,2016-03-17,USD,0.0,1334.06
16032027,2,D0LTH001H,2016-03-17,255.0,c,11.71333,255.0,S14000,2016-03-17,USD,0.0,2986.8991499999997
16032027,3,D0MEK001J,2016-03-17,52200.0,c,0.00705,52200.0,S14000,2016-03-17,USD,0.0,368.01
16032027,4,D02PROPAL,2016-03-17,140.0,c,8.83571,140.0,S14000,2016-03-17,USD,0.0,1236.9994000000002
16032027,5,D0HEXAN,2016-03-17,12.0,c,17.03333,12.0,S14000,2016-03-17,USD,0.0,204.39996
16032027,6,D0LTH002H,2016-03-17,15.0,c,11.56667,15.0,S14000,2016-03-17,USD,0.0,173.50005000000002
16032028,1,D0LAD006C,2016-03-15,60000.0,c,0.321,60000.0,S03000,2016-03-15,USD,0.0,19260.0
16032029,1,D0ARALPHA,2016-03-15,4000.0,c,0.1165,4000.0,S13000,2016-03-15,USD,0.0,466.0
16032042,1,RS34M20V-01,2016-03-15,40000.0,c,0.036,40000.0,S04000,2016-03-15,USD,0.0,1440.0
16032042,2,RS34M4001V-1,2016-03-15,20000.0,c,0.0273,20000.0,S04000,2016-03-15,USD,0.0,546.0
16032042,3,RS34M4005V-1,2016-03-15,4000.0,c,0.0402,4000.0,S04000,2016-03-15,USD,0.0,160.8
16032042,4,RS34M5001V-1,2016-03-15,96000.0,c,0.027,96000.0,S04000,2016-03-15,USD,0.0,2592.0
16032042,5,RS34M5005V-1,2016-03-15,20000.0,c,0.0382,20000.0,S04000,2016-03-15,USD,0.0,764.0
16032042,6,RS34M6001V-1,2016-03-15,250000.0,c,0.0268,250000.0,S04000,2016-03-15,USD,0.0,6700.0
16032042,7,RS34M6005V-1,2016-03-15,46000.0,c,0.0368,46000.0,S04000,2016-03-15,USD,0.0,1692.8
16032042,8,RS34M7001V-1,2016-03-15,22000.0,c,0.0274,22000.0,S04000,2016-03-15,USD,0.0,602.8000000000001
16032042,9,RS34M7005V-1,2016-03-15,3000.0,c,0.0465,3000.0,S04000,2016-03-15,USD,0.0,139.5
16032042,10,RS34M8001V-1,2016-03-15,10000.0,c,0.029,10000.0,S04000,2016-03-15,USD,0.0,290.0
16032042,11,RS34M8005V-1,2016-03-15,2000.0,c,0.0551,2000.0,S04000,2016-03-15,USD,0.0,110.2
16032042,12,RG26M1231V,2016-03-15,32000.0,c,0.0252,32000.0,S04000,2016-03-15,USD,0.0,806.4
16032042,13,RG26M1301V,2016-03-15,400000.0,c,0.0214,400000.0,S04000,2016-03-15,USD,0.0,8560.0
16032042,14,RG26M203V-01,2016-03-15,60000.0,c,0.0134,60000.0,S04000,2016-03-15,USD,0.0,804.0
16032043,1,RS36X500V,2016-03-15,1400.0,c,0.3125,1400.0,S05000,2016-03-15,USD,0.0,437.5
16032044,1,RG26X004V,2016-03-15,15000.0,c,0.051,15000.0,S07000,2016-03-15,USD,0.0,765.0
16032045,1,RF00X122V,2016-03-15,4372600.0,c,1.47,4372600.0,S19000,2016-03-15,JPY,0.0,6427722.0
16032046,1,RS38X503V,2016-03-15,700.0,c,0.697,700.0,S06000,2016-03-15,USD,0.0,487.9
16032046,2,TER-PAR02,2016-03-15,100.0,c,3.589,100.0,S06000,2016-03-15,USD,0.0,358.9
16032046,3,TER-CAP01,2016-03-15,50.0,c,4.77,50.0,S06000,2016-03-15,USD,0.0,238.49999999999997
16032046,4,TER-B03,2016-03-15,100.0,c,3.629,100.0,S06000,2016-03-15,USD,0.0,362.9
16032047,1,D0LET003C,2016-03-17,18.0,c,17.69444,18.0,S14000,2016-03-17,USD,0.0,318.49992
16032047,2,D0LET003C,2016-03-17,36.0,c,17.69444,36.0,S14000,2016-03-17,USD,0.0,636.99984
16032047,3,D0LET003C,2016-03-17,54.0,c,17.69444,54.0,S14000,2016-03-17,USD,0.0,955.49976
16032047,4,D0LET003C,2016-03-17,36.0,c,17.69444,36.0,S14000,2016-03-17,USD,0.0,636.99984
16042137,1,RS36X500V,2016-04-18,1200.0,c,0.3125,1200.0,S05000,2016-04-18,USD,0.0,375.0
16042138,1,RS38X503V,2016-04-18,600.0,c,0.697,600.0,S06000,2016-04-18,USD,0.0,418.2
16042139,1,RS34M20V-01,2016-04-18,45000.0,c,0.036,45000.0,S04000,2016-04-18,USD,0.0,1619.9999999999998
16042139,2,RS34M4001V-1,2016-04-18,20000.0,c,0.0273,20000.0,S04000,2016-04-18,USD,0.0,546.0
16042139,3,RS34M4005V-1,2016-04-18,4000.0,c,0.0402,4000.0,S04000,2016-04-18,USD,0.0,160.8
16042139,4,RS34M5001V-1,2016-04-18,176000.0,c,0.027,176000.0,S04000,2016-04-18,USD,0.0,4752.0
16042139,5,RS34M5005V-1,2016-04-18,30000.0,c,0.0382,30000.0,S04000,2016-04-18,USD,0.0,1146.0
16042139,6,RS34M6001V-1,2016-04-18,280000.0,,0.0268,280000.0,S04000,2016-04-18,USD,0.0,7504.0
16042139,7,RS34M6005V-1,2016-04-18,56000.0,c,0.0368,56000.0,S04000,2016-04-18,USD,0.0,2060.8
16042139,8,RS34M7001V-1,2016-04-18,26000.0,c,0.0274,26000.0,S04000,2016-04-18,USD,0.0,712.4
16042139,9,RS34M7005V-1,2016-04-18,5000.0,c,0.0465,5000.0,S04000,2016-04-18,USD,0.0,232.5
16042139,10,RS34M8001V-1,2016-04-18,16000.0,c,0.029,16000.0,S04000,2016-04-18,USD,0.0,464.0
16042139,11,RS34M8005V-1,2016-04-18,4000.0,c,0.0551,4000.0,S04000,2016-04-18,USD,0.0,220.4
16042140,1,RS05X501AIV,2016-04-18,57600.0,c,1.013,57600.0,S17000,2016-04-18,USD,0.0,58348.799999999996
16042140,2,RS05X502AIV,2016-04-18,48000.0,c,1.013,48000.0,S17000,2016-04-18,USD,0.0,48623.99999999999
16042141,1,RG26M1231V,2016-04-18,32000.0,c,0.0252,32000.0,S04000,2016-04-18,USD,0.0,806.4
16042141,2,RG26M1301V,2016-04-18,500000.0,c,0.0214,500000.0,S04000,2016-04-18,USD,0.0,10700.0
16042141,3,RG26M203V-01,2016-04-18,90000.0,c,0.0134,90000.0,S04000,2016-04-18,USD,0.0,1206.0
16042141,4,RG26M133V-01,2016-04-18,10000.0,c,0.0145,10000.0,S04000,2016-04-18,USD,0.0,145.0
16042142,1,RF00X122V,2016-04-18,3507700.0,c,1.465,3507700.0,S19000,2016-04-18,JPY,0.0,5138780.5
16052170,1,RG26X004V,2016-05-07,18000.0,c,0.051,18000.0,S07000,2016-05-07,USD,0.0,917.9999999999999
16052172,1,RS34M20V-01,2016-05-19,50000.0,c,0.036,50000.0,S04000,2016-05-19,USD,0.0,1799.9999999999998
16052172,2,RS34M4001V-1,2016-05-19,26000.0,c,0.0273,26000.0,S04000,2016-05-19,USD,0.0,709.8000000000001
16052172,3,RS34M4005V-1,2016-05-19,4000.0,c,0.0402,4000.0,S04000,2016-05-19,USD,0.0,160.8
16052172,4,RS34M5001V-1,2016-05-19,170000.0,c,0.027,170000.0,S04000,2016-05-19,USD,0.0,4590.0
16052172,5,RS34M5005V-1,2016-05-19,30000.0,c,0.0382,30000.0,S04000,2016-05-19,USD,0.0,1146.0
16052172,6,RS34M6001V-1,2016-05-19,320000.0,c,0.0268,320000.0,S04000,2016-05-19,USD,0.0,8576.0
16052172,7,RS34M6005V-1,2016-05-19,60000.0,c,0.0368,60000.0,S04000,2016-05-19,USD,0.0,2208.0
16052172,8,RS34M7001V-1,2016-05-19,30000.0,c,0.0274,30000.0,S04000,2016-05-19,USD,0.0,822.0
16052172,9,RS34M7005V-1,2016-05-19,6000.0,c,0.0465,6000.0,S04000,2016-05-19,USD,0.0,279.0
16052172,10,RS34M8001V-1,2016-05-19,16000.0,c,0.029,16000.0,S04000,2016-05-19,USD,0.0,464.0
16052172,11,RS34M8005V-1,2016-05-19,2000.0,c,0.0551,2000.0,S04000,2016-05-19,USD,0.0,110.2
16052173,1,RG26M1231V,2016-05-19,32000.0,c,0.0252,32000.0,S04000,2016-05-19,USD,0.0,806.4
16052173,2,RG26M1301V,2016-05-19,520000.0,c,0.0214,520000.0,S04000,2016-05-19,USD,0.0,11128.0
16052173,3,RG26M133V-01,2016-05-19,10000.0,c,0.0145,10000.0,S04000,2016-05-19,USD,0.0,145.0
16052173,4,RG26M203V-01,2016-05-19,100000.0,c,0.0134,100000.0,S04000,2016-05-19,USD,0.0,1340.0
16052174,1,RS36X500V,2016-05-19,1200.0,c,0.3125,1200.0,S05000,2016-05-19,USD,0.0,375.0
16052175,1,RS05X501AIV,2016-05-19,57600.0,c,1.013,57600.0,S17000,2016-05-19,USD,0.0,58348.799999999996
16052175,2,RS05X502AIV,2016-05-19,67200.0,c,1.013,67200.0,S17000,2016-05-19,USD,0.0,68073.59999999999
16052175,3,RS05X504AIV,2016-05-19,3200.0,c,1.31,3200.0,S17000,2016-05-19,USD,0.0,4192.0
16052176,1,RG26X004V,2016-05-19,18000.0,c,0.051,18000.0,S07000,2016-05-19,USD,0.0,917.9999999999999
16052177,1,RF00X122V,2016-05-19,4365700.0,c,1.468,4365700.0,S19000,2016-05-19,JPY,0.0,6408847.6
16052178,1,RS38X503V,2016-05-19,600.0,c,0.697,600.0,S06000,2016-05-19,USD,0.0,418.2
16062182,1,RS05X501AIV,2016-06-07,57600.0,c,1.013,57600.0,S17000,2016-06-07,USD,0.0,58348.799999999996
16062182,2,RS05X502AIV,2016-06-07,57600.0,c,1.013,57600.0,S17000,2016-06-07,USD,0.0,58348.799999999996
16062183,1,RG26M1231V,2016-06-15,36000.0,c,0.0252,36000.0,S04000,2016-06-15,USD,0.0,907.2
16062183,2,RG26M1301V,2016-06-15,520000.0,c,0.0214,520000.0,S04000,2016-06-15,USD,0.0,11128.0
16062183,3,RG26M203V-01,2016-06-15,90000.0,c,0.0134,90000.0,S04000,2016-06-15,USD,0.0,1206.0
16062184,1,RG26X004V,2016-06-15,20000.0,c,0.051,20000.0,S07000,2016-06-15,USD,0.0,1019.9999999999999
16062186,1,RS36X500V,2016-06-15,1200.0,c,0.3125,1200.0,S05000,2016-06-15,USD,0.0,375.0
16062187,1,RS38X503V,2016-06-15,600.0,c,0.697,600.0,S06000,2016-06-15,USD,0.0,418.2
16062187,2,TER-PAR02,2016-06-15,100.0,c,3.589,100.0,S06000,2016-06-15,USD,0.0,358.9
16062187,3,TER-CAP01,2016-06-15,50.0,c,4.77,50.0,S06000,2016-06-15,USD,0.0,238.49999999999997
16062187,4,TER-B03,2016-06-15,100.0,c,3.629,100.0,S06000,2016-06-15,USD,0.0,362.9
16062188,1,RF00X122V,2016-06-17,4323600.0,,1.468,4323600.0,S19000,2016-06-17,JPY,0.0,6347044.8
16062190,1,D0MDX4,2016-06-23,3120.0,c,0.4865,3120.0,S12000,2016-06-23,USD,0.0,1517.8799999999999
16062191,1,D0LAC001C,2016-06-23,168000.0,c,0.00756,168000.0,S14000,2016-06-23,USD,0.0,1270.08
16062191,2,D0LTH001H,2016-06-23,180.0,c,12.22666,180.0,S14000,2016-06-23,USD,0.0,2200.7988
16062191,3,D0MEK001J,2016-06-23,17400.0,c,0.00725,17400.0,S14000,2016-06-23,USD,0.0,126.15
16062191,4,D02PROPAL,2016-06-23,168.0,c,9.07857,168.0,S14000,2016-06-23,USD,0.0,1525.19976
16062191,5,D0LTH002H,2016-06-23,15.0,c,12.20666,15.0,S14000,2016-06-23,USD,0.0,183.0999
16062192,1,D0LFR003C,2016-07-05,2800.0,c,18.7224,2800.0,S15000,2016-07-05,USD,0.0,52422.72
16062193,1,D0ARALPHA,2016-06-23,8000.0,c,0.1355,8000.0,S13000,2016-06-23,USD,0.0,1084.0
16062193,2,D0DF7550,2016-06-23,20.0,c,21.98,20.0,S13000,2016-06-23,USD,0.0,439.6
16062193,3,D0DF0550,2016-06-23,26.0,c,35.16153,26.0,S13000,2016-06-23,USD,0.0,914.1997799999999
16062194,1,D0AASETTER,2016-06-23,30000.0,c,0.05915,30000.0,S13000,2016-06-23,USD,0.0,1774.5
16062194,2,D0ARALPHAPH,2016-06-23,15000.0,c,0.162,15000.0,S13000,2016-06-23,USD,0.0,2430.0
16062194,3,D0ARALPHAPH2,2016-06-23,40000.0,c,0.14984,40000.0,S13000,2016-06-23,USD,0.0,5993.6
16062195,1,D0METCLO,2016-06-23,300.0,c,3.13,300.0,S11000,2016-06-23,USD,0.0,939.0
16072198,1,RS05X501AIV,2016-07-04,67200.0,c,1.013,67200.0,S17000,2016-07-04,USD,0.0,68073.59999999999
16072198,2,RS05X502AIV,2016-07-04,48000.0,c,1.013,48000.0,S17000,2016-07-04,USD,0.0,48623.99999999999
16072200,1,RS38X503V,2016-07-12,800.0,c,0.697,800.0,S06000,2016-07-12,USD,0.0,557.5999999999999
16072201,1,RG26X004V,2016-07-12,18000.0,c,0.051,18000.0,S07000,2016-07-12,USD,0.0,917.9999999999999
16072202,1,RS36X500V,2016-07-12,1600.0,c,0.3125,1600.0,S05000,2016-07-12,USD,0.0,500.0
16072203,1,RG26M1231V,2016-07-12,32000.0,c,0.0252,32000.0,S04000,2016-07-12,USD,0.0,806.4
16072203,2,RG26M1301V,2016-07-12,508000.0,c,0.0214,508000.0,S04000,2016-07-12,USD,0.0,10871.199999999999
16072203,3,RG26M203V-01,2016-07-12,80000.0,c,0.0134,80000.0,S04000,2016-07-12,USD,0.0,1072.0
16072203,4,RG26M133V-01,2016-07-12,10000.0,c,0.0145,10000.0,S04000,2016-07-12,USD,0.0,145.0
16072204,1,RS34M20V-01,2016-07-12,55000.0,c,0.036,55000.0,S04000,2016-07-12,USD,0.0,1979.9999999999998
16072204,2,RS34M4001V-1,2016-07-12,34000.0,c,0.0273,34000.0,S04000,2016-07-12,USD,0.0,928.2
16072204,3,RS34M4005V-1,2016-07-12,8000.0,c,0.0402,8000.0,S04000,2016-07-12,USD,0.0,321.6
16072204,4,RS34M5001V-1,2016-07-12,130000.0,c,0.027,130000.0,S04000,2016-07-12,USD,0.0,3510.0
16072204,5,RS34M5005V-1,2016-07-12,25000.0,c,0.0382,25000.0,S04000,2016-07-12,USD,0.0,955.0
16072204,6,RS34M6001V-1,2016-07-12,340000.0,c,0.0268,340000.0,S04000,2016-07-12,USD,0.0,9112.0
16072204,7,RS34M6005V-1,2016-07-12,70000.0,c,0.0368,70000.0,S04000,2016-07-12,USD,0.0,2576.0
16072204,8,RS34M7001V-1,2016-07-12,50000.0,c,0.0274,50000.0,S04000,2016-07-12,USD,0.0,1370.0
16072204,9,RS34M7005V-1,2016-07-12,9000.0,c,0.0465,9000.0,S04000,2016-07-12,USD,0.0,418.5
16072204,10,RS34M8001V-1,2016-07-12,34000.0,c,0.029,34000.0,S04000,2016-07-12,USD,0.0,986.0
16072204,11,RS34M8005V-1,2016-07-12,8000.0,c,0.0551,8000.0,S04000,2016-07-12,USD,0.0,440.8
16072204,12,RS34MOT01V,2016-07-12,6000.0,c,0.0199,6000.0,S04000,2016-07-12,USD,0.0,119.4
16072205,1,RF00X122V,2016-08-15,2165400.0,c,1.488,2165400.0,S19000,2016-08-15,JPY,0.0,3222115.2
16072207,1,RS05X501AIV,2016-07-21,28800.0,c,1.013,28800.0,S17000,2016-07-21,USD,0.0,29174.399999999998
16082210,1,RS05X501AIV,2016-08-08,86400.0,c,1.013,86400.0,S17000,2016-08-08,USD,0.0,87523.2
16082210,2,RS05X502AIV,2016-08-08,76800.0,c,1.013,76800.0,S17000,2016-08-08,USD,0.0,77798.4
16082212,1,RS34M20V-01,2016-08-13,56000.0,c,0.036,56000.0,S04000,2016-08-13,USD,0.0,2015.9999999999998
16082212,2,RS34M4001V-1,2016-08-13,30000.0,c,0.0273,30000.0,S04000,2016-08-13,USD,0.0,819.0
16082212,3,RS34M4005V-1,2016-08-13,8000.0,c,0.0402,8000.0,S04000,2016-08-13,USD,0.0,321.6
16082212,4,RS34M5001V-1,2016-08-13,124000.0,c,0.027,124000.0,S04000,2016-08-13,USD,0.0,3348.0
16082212,5,RS34M5005V-1,2016-08-13,26000.0,c,0.0382,26000.0,S04000,2016-08-13,USD,0.0,993.1999999999999
16082212,6,RS34M6001V-1,2016-08-13,324000.0,c,0.0268,324000.0,S04000,2016-08-13,USD,0.0,8683.2
16082212,7,RS34M6005V-1,2016-08-13,68000.0,c,0.0368,68000.0,S04000,2016-08-13,USD,0.0,2502.4
16082212,8,RS34M7001V-1,2016-08-13,42000.0,c,0.0274,42000.0,S04000,2016-08-13,USD,0.0,1150.8
16082212,9,RS34M7005V-1,2016-08-13,11000.0,c,0.0465,11000.0,S04000,2016-08-13,USD,0.0,511.5
16082212,10,RS34M8001V-1,2016-08-13,20000.0,c,0.029,20000.0,S04000,2016-08-13,USD,0.0,580.0
16082212,11,RS34M8005V-1,2016-08-13,6000.0,c,0.0551,6000.0,S04000,2016-08-13,USD,0.0,330.6
16082212,12,RS34MOT01V,2016-08-13,6000.0,c,0.0199,6000.0,S04000,2016-08-13,USD,0.0,119.4
16082213,1,RG26M1231V,2016-08-13,32000.0,c,0.0252,32000.0,S04000,2016-08-13,USD,0.0,806.4
16082213,2,RG26M1301V,2016-08-13,504000.0,c,0.0214,504000.0,S04000,2016-08-13,USD,0.0,10785.599999999999
16082213,3,RG26M203V-01,2016-08-13,70000.0,c,0.0134,70000.0,S04000,2016-08-13,USD,0.0,938.0
16082214,1,RG26X004V,2016-08-13,18000.0,c,0.051,18000.0,S07000,2016-08-13,USD,0.0,917.9999999999999
16082215,1,RS36X500V,2016-08-13,1500.0,c,0.3125,1500.0,S05000,2016-08-13,USD,0.0,468.75
16082216,1,RS38X503V,2016-08-13,800.0,c,0.697,800.0,S06000,2016-08-13,USD,0.0,557.5999999999999
16082217,1,RF00X122V,2016-09-15,3423700.0,c,1.422,3423700.0,S19000,2016-09-15,JPY,0.0,4868501.399999999
16092220,1,RS05X501AIV,2016-09-12,86400.0,c,1.013,86400.0,S17000,2016-09-12,USD,0.0,87523.2
16092220,2,RS05X502AIV,2016-09-12,67200.0,c,1.013,67200.0,S17000,2016-09-12,USD,0.0,68073.59999999999
16092221,1,RG26X004V,2016-09-15,18000.0,c,0.051,18000.0,S07000,2016-09-15,USD,0.0,917.9999999999999
16092222,1,RS36X500V,2016-09-15,1000.0,c,0.3125,1000.0,S05000,2016-09-15,USD,0.0,312.5
16092223,1,RS34M20V-01,2016-09-15,45000.0,c,0.036,45000.0,S04000,2016-09-15,USD,0.0,1619.9999999999998
16092223,2,RS34M4001V-1,2016-09-15,22000.0,c,0.0273,22000.0,S04000,2016-09-15,USD,0.0,600.6
16092223,3,RS34M4005V-1,2016-09-15,4000.0,c,0.0402,4000.0,S04000,2016-09-15,USD,0.0,160.8
16092223,4,RS34M5001V-1,2016-09-15,122000.0,c,0.027,122000.0,S04000,2016-09-15,USD,0.0,3294.0
